,paragraph,error_message,polarity_class,polarity_score,emotion
853,আজকে চট্টগ্রামে মহান সমাবেশ বিএনপির নেতা কর্মীকে গতবারের ক্ষমতায় আসে ১০ট্রাক অস্ত্র এনেছে এবারে ক্ষমতায় আসলে ২০ট্রাক আনবেন,,stronglyNegative,-0.9998539924621582,"{""neutral"":0.0019101504003629088,""happy"":0.001068942598067224,""anger/disgust"":0.9931492209434509,""sadness"":0.013977025635540485,""surprise"":0.0026599750854074955,""fear"":0.002262414898723364}"
854,জনপ্রিয়তা আওয়ামীলীগের মাথা নষ্ট হয়ে,,stronglyNegative,-0.9998490810394288,"{""neutral"":0.0024428698234260082,""happy"":0.0011003147810697556,""anger/disgust"":0.9700033068656921,""sadness"":0.07479526847600937,""surprise"":0.00220917584374547,""fear"":0.001422424684278667}"
855,চাঁদপুর জেলা বিএনপির সাবেক সফল সভাপতি হাজীগঞ্জ শাহরাস্তির গণমানুষের নেতা ধানের শীষের মনোনীত প্রার্থী অবিভাবক ইঞ্জিনিয়ার মমিনুল হক ভাইয়ের পক্ষ আজকের মহা সমাবেশে উপস্থিত সবাইকে শুভেচ্ছা অভিনন্দন,,stronglyPositive,0.999871063232422,"{""neutral"":0.0024885470047593117,""happy"":0.9970247149467468,""anger/disgust"":0.0010765427723526955,""sadness"":0.00046966547961346805,""surprise"":0.001129442360252142,""fear"":0.00010124862455995753}"
856,এগিয়ে জাও জিয়ার শৌনিক,,stronglyPositive,0.9939617633819582,"{""neutral"":0.01373337209224701,""happy"":0.9862713813781738,""anger/disgust"":0.0034868884831666946,""sadness"":0.0015929753426462412,""surprise"":0.0069688656367361546,""fear"":0.00044479421922005713}"
857,চাই বাংলাদেশে এন সরকার ক্ষমতায় আসুক সৈরাচারী আওয়ামী লীগের শাসকের পরাজয় হউক বাংলাদেশে শান্তি আসবে,,stronglyPositive,0.9988593816757204,"{""neutral"":0.017745714634656906,""happy"":0.08872118592262268,""anger/disgust"":0.9243633151054382,""sadness"":0.035998594015836716,""surprise"":0.002003338187932968,""fear"":0.0017121921991929412}"
858,বাদা বিএনপি ঠেকানো বাংলাদেশ জনগণ জেগে উঠেছে,,stronglyPositive,0.998232102394104,"{""neutral"":0.012481356970965862,""happy"":0.01719648204743862,""anger/disgust"":0.967898964881897,""sadness"":0.023158948868513107,""surprise"":0.004586151335388422,""fear"":0.007957706227898598}"
859,চট্টগ্রাম স্বাধীনতার ঘোষণা দিয়েছিলেন শহীদ প্রেসিডেন্ট জিয়াউর রহমান চট্টগ্রাম বিভাগীয় গন মহাসমাবেশ সরকারের পতন ইনশাআল্লাহ,,stronglyPositive,0.9996607780456545,"{""neutral"":0.016771219670772552,""happy"":0.01611052267253399,""anger/disgust"":0.9754568338394165,""sadness"":0.008116758428514004,""surprise"":0.002398937940597534,""fear"":0.0008850292069837451}"
860,আমাদেরকে শাহ আমানত সেতুর পুলিশ বাধা দিয়েছিল পুলিশ বাহিনী জানেনা চট্টগ্রামে ছেলে বাদ অপেক্ষা সমাবেশ স্থলে পোছেছি,,weaklyNegative,-0.5997730493545532,"{""neutral"":0.04367432743310928,""happy"":0.08779296278953552,""anger/disgust"":0.6682392954826355,""sadness"":0.370657742023468,""surprise"":0.03586360439658165,""fear"":0.05157923698425293}"
861,যেই জণগন এসেছে আওয়ামী লীগের হাঁটা এটেক হয়ে কাকো ওবায়দুল কাদের হাসপাতালে ভর্তি হয়েছে,,stronglyNegative,-0.9977504253387453,"{""neutral"":0.028698910027742386,""happy"":0.017680030316114426,""anger/disgust"":0.6994038820266724,""sadness"":0.38960862159729004,""surprise"":0.047752685844898224,""fear"":0.044527024030685425}"
862,বাংলাদেশ জাতীয়তাবাদী দল জিন্দাবাদ,,weaklyPositive,0.5988927602767945,"{""neutral"":0.3103369176387787,""happy"":0.7853378057479858,""anger/disgust"":0.004718360491096973,""sadness"":0.0007351422100327909,""surprise"":0.0007453510770574212,""fear"":0.00026323506608605385}"
863,শ্রমিকে হত্যা গাড়ি জ্বালাও পোড়াও বাংলার জনগন ক্ষমতায় আসতে দিবে জয় বাংলা জয় বঙ্গবন্ধু জয়তু শেখ হাসিনা,,stronglyNegative,-0.986380124092102,"{""neutral"":0.0264748428016901,""happy"":0.30958932638168335,""anger/disgust"":0.8421321511268616,""sadness"":0.04524022713303566,""surprise"":0.005148452240973711,""fear"":0.005007864907383919}"
864,বাংলাদেশ জিন্দাবাদ বাংলাদেশ জাতীয়তাবাদ দল বিএনপি জিন্দাবাদ,,stronglyPositive,0.8903322935104372,"{""neutral"":0.378513902425766,""happy"":0.5213784575462341,""anger/disgust"":0.07060746848583221,""sadness"":0.0029377492610365152,""surprise"":0.0032421366777271032,""fear"":0.0010664687724784017}"
865,সমাবেশের নামে দেশের রাজনীতিতে মামলা হামলা ষড়যন্ত্র সন্ত্রাস নৈরাজ্যকে লালন বিএনপি এখনো,,stronglyNegative,-0.9999497890472412,"{""neutral"":0.0011182969901710749,""happy"":0.0006314949714578688,""anger/disgust"":0.9948354959487915,""sadness"":0.02280403859913349,""surprise"":0.0028565474785864353,""fear"":0.0017790020210668445}"
866,চট্টগ্রাম স্বাধীনতার ঘোষণা দিয়েছিলেন মহান স্বাধীনতার ঘোষক শহীদ রাষ্ট্রপতি জিয়াউর রহমান চট্টগ্রাম গনতন্ত্র পুনরুদ্ধারের সুচনা ইনশাআল্লাহ,,stronglyPositive,0.9999364376068116,"{""neutral"":0.11138813942670822,""happy"":0.9105868935585022,""anger/disgust"":0.001763541018590331,""sadness"":0.00038164760917425156,""surprise"":0.0007939977222122252,""fear"":0.00013375247363001108}"
867,ভোট চোর সরকার দরকার,,stronglyNegative,-0.9999286890029908,"{""neutral"":0.00023768580285832286,""happy"":0.00019006722141057253,""anger/disgust"":0.9995786547660828,""sadness"":0.0012965000933036208,""surprise"":0.0005183773464523256,""fear"":0.000023620345018571243}"
868,আওয়ামী লুটপাট লীগ বয়কট করুন,,stronglyNegative,-0.9995675563812256,"{""neutral"":0.0004492899461183697,""happy"":0.00019235805666539818,""anger/disgust"":0.9990750551223755,""sadness"":0.00305026862770319,""surprise"":0.00044622752466239035,""fear"":0.00008337287727044895}"
869,রাষ্ট্র বিরোধী এন জামাত জংলী দল বাংলার মাটিতে ঠাই দিয়া ইনশাআল্লাহ,,stronglyNegative,-0.999941062927246,"{""neutral"":0.00019991832959931344,""happy"":0.00029163353610783815,""anger/disgust"":0.9995447993278503,""sadness"":0.001786596025340259,""surprise"":0.0003982316702604294,""fear"":0.000048550358769716695}"
870,নিশি রাতের সরকার দেশ হটাও,,stronglyNegative,-0.9958472490310668,"{""neutral"":0.0009552467381581664,""happy"":0.0003803559811785817,""anger/disgust"":0.997586727142334,""sadness"":0.005559636279940605,""surprise"":0.0007962430245243013,""fear"":0.0005063952412456274}"
871,ভালোবাসার আরেক নাম বাংলাদেশ জাতীয়তাবাদী দল এন,,stronglyPositive,0.9998744487762452,"{""neutral"":0.000568186107557267,""happy"":0.9989299178123474,""anger/disgust"":0.0006711489404551685,""sadness"":0.00016302932635881007,""surprise"":0.0010214773938059807,""fear"":0.00002328198024770245}"
872,বাংলাদেশ বিএনপি দল নাইস,,stronglyPositive,0.997740149497986,"{""neutral"":0.010891719721257687,""happy"":0.9696791768074036,""anger/disgust"":0.06608964502811432,""sadness"":0.002537982538342476,""surprise"":0.0015141756739467382,""fear"":0.00030045618768781424}"
873,হঠাও হাসিনা বাঁচাও দেশ আসম আবদুর রবের নিদেশ,,stronglyNegative,-0.990166401863098,"{""neutral"":0.0035273232497274876,""happy"":0.0008236438734456897,""anger/disgust"":0.991389811038971,""sadness"":0.013244416564702988,""surprise"":0.002399706281721592,""fear"":0.0025515821762382984}"
874,বাধা সৃষ্টি করতো ৬ লোকের সমাগম হইতো,,weaklyNegative,-0.5998317480087281,"{""neutral"":0.040243469178676605,""happy"":0.0016209871973842382,""anger/disgust"":0.8134838342666626,""sadness"":0.137459859251976,""surprise"":0.01789267733693123,""fear"":0.020148707553744316}"
875,চট্টগ্রাম ট্রেইলর দেখেছেন মাত্রপুরো সিনেমা দেখবেন ঢাকায় ইনশাআল্লাহ,,stronglyPositive,0.967619848251343,"{""neutral"":0.004865722265094519,""happy"":0.995403528213501,""anger/disgust"":0.0006741352844983339,""sadness"":0.0008294967119581997,""surprise"":0.0024120856542140245,""fear"":0.00027333831530995667}"
876,জনস্রোত দিচ্ছে বিজয় নিকটে ইনশাআল্লাহ,,stronglyPositive,0.9999650478363038,"{""neutral"":0.0005970897618681192,""happy"":0.9991376399993896,""anger/disgust"":0.00025123279192484915,""sadness"":0.0001878103066701442,""surprise"":0.0016846898943185806,""fear"":0.00003524660496623255}"
877,বাদা আন্দোলন বন্ধ আরো জোরদার ইনশাআল্লাহ জনগণের পিঠ দেয়ালে ঠেকে রাজপথে ফায়সালা ইনশাআল্লাহ তত্ত্বাবধায়ক সরকারের অধীনে নির্বাচন বাধ্য সরকার,,stronglyNegative,-0.9976592063903807,"{""neutral"":0.005519103724509478,""happy"":0.008906382136046886,""anger/disgust"":0.9743146896362305,""sadness"":0.0542900487780571,""surprise"":0.003876217408105731,""fear"":0.008445710875093937}"
878,চট্টগ্রাম স্বাধীনতার ঘোষণা দিয়েছিলেন শহীদ প্রেসিডেন্ট জিয়াউর রহমান চট্টগ্রাম বিভাগীয় গন মহাসমাবেশ সরকারের পতন ইনশাআল্লাহ,,stronglyPositive,0.9996607780456545,"{""neutral"":0.016771219670772552,""happy"":0.01611052267253399,""anger/disgust"":0.9754568338394165,""sadness"":0.008116758428514004,""surprise"":0.002398937940597534,""fear"":0.0008850292069837451}"
879,চলছে আন্দোলন চলবে জিয়ার সৈনিক লড়বে দাবি মোদের একটাই অবৈধ স্বৈরাচার সরকারের পতন চাইজয়পুরহাট জেলা এন ছাএদল,,stronglyPositive,0.9947197675704956,"{""neutral"":0.0038467678241431713,""happy"":0.009356137365102768,""anger/disgust"":0.985162079334259,""sadness"":0.023182224482297897,""surprise"":0.00237404671497643,""fear"":0.0017298465827479959}"
